,title,genre,budget,runtime,year,month,revenue
1173,The Intern,Comedy,35000000.0,121.0,2015,9,194564672.0
1174,Ride Along 2,Action,40000000.0,102.0,2016,1,124827316.0
1175,The Last of the Mohicans,Action,40000000.0,112.0,1992,9,75505856.0
1176,Ray,Drama,40000000.0,152.0,2004,10,124731534.0
1177,Sin City,Action,40000000.0,124.0,2005,4,158733820.0
1178,Vantage Point,Drama,40000000.0,90.0,2008,2,151161491.0
1179,"I Love You, Man",Comedy,41000000.0,105.0,2009,3,91636986.0
1180,Shallow Hal,Comedy,40000000.0,114.0,2001,11,141069860.0
1181,JFK,Drama,40000000.0,189.0,1991,12,205405498.0
1182,Big Momma's House 2,Comedy,40000000.0,99.0,2006,1,138259062.0
1183,The Mexican,Action,57000000.0,123.0,2001,3,147845033.0
1184,17 Again,Comedy,20000000.0,102.0,2009,3,136267476.0
1185,The Other Woman,Comedy,40000000.0,109.0,2014,4,196781193.0
1186,The Final Destination,Horror,40000000.0,82.0,2009,8,186167139.0
1187,Bridge of Spies,Thriller,40000000.0,141.0,2015,10,165478348.0
1188,Behind Enemy Lines,Action,40000000.0,106.0,2001,11,91753202.0
1189,Get Him to the Greek,Comedy,40000000.0,109.0,2010,6,90029656.0
1190,Shall We Dance?,Drama,50000000.0,107.0,2004,10,170128460.0
1191,Small Soldiers,Comedy,40000000.0,110.0,1998,7,54682547.0
1192,Spawn,Action,40000000.0,96.0,1997,7,87840042.0
1193,The Count of Monte Cristo,Action,35000000.0,131.0,2002,1,75395048.0
1194,The Lincoln Lawyer,Crime,40000000.0,119.0,2011,3,85412898.0
1195,Unknown,Action,30000000.0,113.0,2011,2,130786397.0
1196,The Prestige,Drama,40000000.0,130.0,2006,10,109676311.0
1197,Horrible Bosses 2,Comedy,42000000.0,108.0,2014,11,107670357.0
1198,Escape from Planet Earth,Animation,40000000.0,89.0,2013,2,74597643.0
1199,Apocalypto,Action,40000000.0,139.0,2006,12,120175290.0
1200,The Living Daylights,Action,40000000.0,130.0,1987,6,191185897.0
1201,Predators,Action,40000000.0,107.0,2010,7,126248813.0
1202,Legal Eagles,Comedy,,116.0,1986,6,
1203,Secret Window,Thriller,40000000.0,96.0,2004,3,92913171.0
1204,The Lake House,Romance,40000000.0,99.0,2006,6,114830111.0
1205,The Skeleton Key,Drama,43000000.0,104.0,2005,7,91974818.0
1206,The Odd Life of Timothy Green,Fantasy,,105.0,2012,8,51854875.0
1207,Made of Honor,Comedy,40000000.0,101.0,2008,5,84601681.0
1208,Jersey Boys,NA,40000000.0,134.0,2014,6,67347013.0
1209,The Rainmaker,Drama,40000000.0,135.0,1997,11,45916769.0
1210,Gothika,Horror,40000000.0,98.0,2003,11,141591324.0
1211,Amistad,Drama,36000000.0,155.0,1997,12,74000000.0
1212,Medicine Man,Adventure,40000000.0,106.0,1992,2,
1213,Aliens vs Predator: Requiem,Fantasy,40000000.0,94.0,2007,12,41797066.0
1214,Ri¢hie Ri¢h,Comedy,40000000.0,95.0,1994,12,
1215,Autumn in New York,Drama,65000000.0,103.0,2000,8,
1216,Music and Lyrics,Comedy,40000000.0,96.0,2007,2,145896422.0
1217,Paul,Adventure,40000000.0,104.0,2011,2,97552050.0
1218,The Guilt Trip,Comedy,40000000.0,95.0,2012,12,41863726.0
1219,Scream 4,Horror,40000000.0,111.0,2011,4,97138686.0
1220,8MM,Thriller,40000000.0,123.0,1999,2,96618699.0
1221,The Doors,Drama,38000000.0,140.0,1991,3,34416893.0
1222,Sex Tape,Comedy,40000000.0,97.0,2014,7,126069509.0
1223,Hanging Up,Comedy,40000000.0,94.0,2000,2,36037909.0
1224,Final Destination 5,Horror,47000000.0,92.0,2011,8,157887643.0
1225,Mickey Blue Eyes,Comedy,,102.0,1999,8,
1226,Pay It Forward,Drama,40000000.0,122.0,2000,10,55707411.0
1227,Fever Pitch,Comedy,30000000.0,103.0,2005,4,50451307.0
1228,Drillbit Taylor,Comedy,40000000.0,102.0,2008,3,
1229,A Million Ways to Die in the West,Comedy,,116.0,2014,5,
1230,The Shadow,Adventure,25000000.0,108.0,1994,7,48063435.0
1231,Extremely Loud & Incredibly Close,Drama,40000000.0,129.0,2011,12,55247881.0
1232,Morning Glory,Comedy,40000000.0,102.0,2010,1,58785180.0
1233,Get Rich or Die Tryin',Drama,40000000.0,117.0,2005,11,46442528.0
1234,The Art of War,Crime,40000000.0,117.0,2000,8,30199105.0
1235,Rent,Drama,40000000.0,135.0,2005,11,31670620.0
1236,Bless the Child,Drama,40000000.0,107.0,2000,8,
1237,The Out-of-Towners,Comedy,75000000.0,90.0,1999,4,29000000.0
1238,The Island of Dr. Moreau,Fantasy,40000000.0,96.0,1996,8,49627779.0
1239,The Musketeer,Action,40000000.0,104.0,2001,9,27053815.0
1240,The Other Boleyn Girl,Drama,35000000.0,115.0,2008,2,
1241,Sweet November,Drama,40000000.0,119.0,2001,2,65754228.0
1242,The Reaping,Horror,40000000.0,99.0,2007,4,62771059.0
1243,Mean Streets,Drama,500000.0,110.0,1973,10,3000000.0
1244,Renaissance Man,Comedy,40000000.0,128.0,1994,6,24332324.0
1245,Colombiana,Action,40000000.0,108.0,2011,7,60965854.0
1246,Quest for Camelot,Fantasy,40000000.0,86.0,1998,5,38172500.0
1247,City By The Sea,Crime,40000000.0,108.0,2002,9,22433915.0
1248,At First Sight,Drama,,128.0,1999,1,
1249,Torque,Action,40000000.0,84.0,2004,1,46546197.0
1250,City Hall,Drama,,111.0,1996,2,
1251,Showgirls,Drama,45000000.0,128.0,1995,9,20350754.0
1252,Marie Antoinette,Drama,40000000.0,123.0,2006,5,60474340.0
1253,Kiss of Death,Action,40000000.0,101.0,1995,4,
1254,Get Carter,Action,63600000.0,102.0,2000,10,19412993.0
1255,The Impossible,Thriller,42000000.0,113.0,2012,9,180274123.0
1256,Ishtar,Action,55000000.0,107.0,1987,5,14375181.0
1257,Fantastic Mr. Fox,Adventure,40000000.0,87.0,2009,10,46471023.0
1258,Life or Something Like It,Comedy,40000000.0,103.0,2002,4,16872671.0
1259,Memoirs of an Invisible Man,Comedy,40000000.0,99.0,1992,2,14358033.0
1260,Amélie,Comedy,10000000.0,122.0,2001,4,173921954.0
1261,New York Minute,Comedy,,91.0,2004,5,
1262,Alfie,Comedy,60000000.0,103.0,2004,10,13395939.0
1263,Big Miracle,Adventure,40000000.0,107.0,2012,2,24719215.0
1264,The Deep End of the Ocean,Drama,38000000.0,106.0,1999,3,28121100.0
1265,FearDotCom,Horror,40000000.0,101.0,2002,8,18902015.0
1266,Cirque du Freak: The Vampire's Assistant,Adventure,40000000.0,109.0,2009,10,28169671.0
1267,Duplex,Action,40000000.0,89.0,2003,9,19322135.0
1268,Soul Men,Comedy,,103.0,2008,11,
1269,Raise the Titanic,Action,,115.0,1980,1,
1270,Universal Soldier: The Return,Action,45000000.0,82.0,1999,8,10667893.0
1271,Pandorum,Action,33000000.0,108.0,2009,9,20645327.0
1272,Impostor,Action,40000000.0,102.0,2001,12,
1273,Extreme Ops,Action,40000000.0,93.0,2002,11,10959475.0
1274,Just Visiting,Comedy,,88.0,2001,4,
1275,Sunshine,Science Fiction,50000000.0,107.0,2007,4,32017803.0
1276,A Thousand Words,Drama,40000000.0,91.0,2012,3,22044277.0
1277,Delgo,Adventure,40000000.0,94.0,2008,12,
1278,The Gunman,Action,40000000.0,115.0,2015,2,13644292.0
1279,Stormbreaker,Adventure,40000000.0,93.0,2006,7,23937870.0
1280,Disturbia,Thriller,20000000.0,105.0,2007,4,117760134.0
1281,Hackers,Action,20000000.0,107.0,1995,9,7563728.0
1282,The Hunting Party,Action,,101.0,2007,9,
1283,The Hudsucker Proxy,Comedy,30000000.0,111.0,1994,3,
1284,The Warlords,Action,40000000.0,126.0,2007,12,
1285,Nomad: The Warrior,Action,25000000.0,112.0,2005,7,
1286,Snowpiercer,Action,39200000.0,126.0,2013,8,86758912.0
1287,A Monster in Paris,Adventure,25000000.0,90.0,2011,10,
1288,The Last Shot,Action,,90.0,2004,9,
1289,The Crow,Fantasy,15000000.0,102.0,1994,5,94000000.0
1290,Baahubali: The Beginning,Action,40000000.0,159.0,2015,7,100000000.0
1291,The Time Traveler's Wife,Drama,39000000.0,107.0,2009,8,101229792.0
1292,Because I Said So,Comedy,,102.0,2007,2,69485490.0
1293,Frankenweenie,Animation,39000000.0,87.0,2012,10,35287788.0
1294,Serenity,Science Fiction,39000000.0,119.0,2005,8,38869464.0
1295,Against the Ropes,Romance,39000000.0,106.0,2004,2,6614280.0
1296,Superman III,Comedy,39000000.0,125.0,1983,6,75850624.0
1297,Grudge Match,Comedy,40000000.0,113.0,2013,12,44907260.0
1298,Red Cliff,Adventure,80341000.0,150.0,2008,7,127814609.0
1299,Sweet Home Alabama,Comedy,30000000.0,108.0,2002,9,180622424.0
1300,The Ugly Truth,Comedy,38000000.0,96.0,2009,7,205298907.0
1301,Sgt. Bilko,Comedy,,90.0,1996,3,
1302,Spy Kids 2: The Island of Lost Dreams,Action,38000000.0,100.0,2002,8,119723358.0
1303,Star Trek: Generations,Science Fiction,38000000.0,118.0,1994,11,120000000.0
1304,The Grandmaster,Action,3860000.0,130.0,2013,1,64076736.0
1305,Water for Elephants,Drama,38000000.0,120.0,2011,3,114156230.0
1306,Dragon Nest: Warriors' Dawn,Adventure,40000000.0,88.0,2014,5,
1307,The Hurricane,Drama,50000000.0,146.0,1999,9,73956241.0
1308,Enough,Drama,38000000.0,114.0,2002,5,51801187.0
1309,Heartbreakers,Crime,35000000.0,123.0,2001,3,
1310,Paul Blart: Mall Cop 2,Action,38000000.0,94.0,2015,4,107597242.0
1311,Angel Eyes,Drama,53000000.0,102.0,2001,5,29700000.0
1312,Joe Somebody,Comedy,38000000.0,99.0,2001,12,
1313,The Ninth Gate,Horror,38000000.0,133.0,1999,8,58401898.0
1314,Extreme Measures,Drama,38000000.0,118.0,1996,9,17380126.0
1315,Rock Star,NA,57000000.0,105.0,2001,9,16991902.0
1316,Precious,Drama,10000000.0,110.0,2009,11,47536959.0
1317,White Squall,Action,38000000.0,129.0,1996,2,10300000.0
1318,The Thing,Horror,15000000.0,109.0,1982,6,19629760.0
1319,Riddick,Science Fiction,38000000.0,119.0,2013,9,98337295.0
1320,Switchback,Action,37000000.0,118.0,1997,10,6482195.0
1321,Texas Rangers,Action,,110.0,2001,11,
1322,City of Ember,Adventure,55000000.0,90.0,2008,10,17869048.0
1323,The Master,Drama,32000000.0,137.0,2012,9,28258060.0
1324,Virgin Territory,Adventure,38000000.0,93.0,2007,12,5410749.0
1325,The Express,Drama,40000000.0,130.0,2008,10,9793496.0
1326,The 5th Wave,Adventure,38000000.0,112.0,2016,1,109906372.0
1327,Creed,Drama,37000000.0,133.0,2015,11,173567581.0
1328,The Town,Crime,37000000.0,125.0,2010,9,154026136.0
1329,What to Expect When You're Expecting,Romance,40000000.0,110.0,2012,5,79700000.0
1330,Burn After Reading,Comedy,37000000.0,96.0,2008,9,163720069.0
1331,Nim's Island,Adventure,37000000.0,96.0,2008,4,100076342.0
1332,Rush,Drama,38000000.0,123.0,2013,9,90247624.0
1333,Magnolia,Drama,37000000.0,188.0,1999,12,48451803.0
1334,Cop Out,Action,30000000.0,107.0,2010,2,55583804.0
1335,How to Be Single,Comedy,38000000.0,110.0,2016,1,112343513.0
1336,Dolphin Tale,Drama,37000000.0,113.0,2011,9,95404397.0
1337,Twilight,Adventure,37000000.0,122.0,2008,11,392616625.0
1338,John Q,Drama,36000000.0,116.0,2002,2,102244770.0
1339,Blue Streak,Action,65000000.0,93.0,1999,9,117758500.0
1340,We're the Millers,Comedy,37000000.0,110.0,2013,8,269994119.0
1341,The Inhabited Island,Action,36500000.0,115.0,2008,12,21834845.0
1342,Breakdown,Drama,36000000.0,95.0,1997,5,50159144.0
1343,Never Say Never Again,Adventure,36000000.0,134.0,1983,10,160000000.0
1344,Hot Tub Time Machine,Science Fiction,36000000.0,101.0,2010,3,64572262.0
1345,Dolphin Tale 2,NA,36000000.0,107.0,2014,9,52424533.0
1346,Reindeer Games,Thriller,42000000.0,124.0,2000,2,32168970.0
1347,A Man Apart,Action,36000000.0,109.0,2003,4,44350926.0
1348,Aloha,Drama,37000000.0,105.0,2015,5,26250020.0
1349,Ghosts of Mississippi,NA,,130.0,1996,12,
1350,Snow Falling on Cedars,Drama,,127.0,1999,12,
1351,The Rite,Drama,37000000.0,114.0,2011,1,96047633.0
1352,Gattaca,Thriller,36000000.0,106.0,1997,9,12532777.0
1353,Isn't She Great,Drama,36000000.0,95.0,2000,1,3003296.0
1354,Space Chimps,Animation,37000000.0,81.0,2008,7,63800345.0
1355,Head of State,Comedy,,95.0,2003,1,
1356,The Hangover,Comedy,35000000.0,100.0,2009,6,459270619.0
1357,Ip Man 3,Action,36000000.0,105.0,2015,12,156844753.0
1358,Austin Powers: The Spy Who Shagged Me,Adventure,33000000.0,95.0,1999,6,310940086.0
1359,Batman,Fantasy,35000000.0,126.0,1989,6,411348924.0
1360,There Be Dragons,Drama,,112.0,2011,3,
1361,Lethal Weapon 3,Adventure,35000000.0,118.0,1992,5,321731527.0
1362,The Blind Side,Drama,29000000.0,129.0,2009,11,309208309.0
1363,Spy Kids,Action,35000000.0,88.0,2001,3,147934180.0
1364,Horrible Bosses,Comedy,35000000.0,98.0,2011,7,117000000.0
1365,True Grit,Drama,38000000.0,110.0,2010,12,252276927.0
1366,The Devil Wears Prada,Comedy,35000000.0,109.0,2006,6,326551094.0
1367,Star Trek: The Motion Picture,Science Fiction,35000000.0,132.0,1979,12,139000000.0
1368,Identity Thief,Comedy,35000000.0,111.0,2013,2,173965010.0
1369,Cape Fear,Crime,35000000.0,128.0,1991,11,182300000.0
1370,21,Drama,35000000.0,123.0,2008,3,69823199.0
1371,Trainwreck,Comedy,35000000.0,125.0,2015,7,140795793.0
1372,Guess Who,Comedy,35000000.0,105.0,2005,3,68915888.0
1373,The English Patient,Drama,27000000.0,162.0,1996,11,231976425.0
1374,L.A. Confidential,Crime,35000000.0,138.0,1997,9,126216940.0
1375,Sky High,Adventure,35000000.0,100.0,2005,7,86369815.0
1376,In & Out,Comedy,35000000.0,90.0,1997,9,
1377,Species,Science Fiction,35000000.0,108.0,1995,7,113374103.0
1378,A Nightmare on Elm Street,Horror,1800000.0,91.0,1984,11,25504513.0
1379,The Cell,Horror,33000000.0,107.0,2000,8,104155843.0
1380,The Man in the Iron Mask,Action,,132.0,1998,3,
1381,Secretariat,Drama,35000000.0,123.0,2010,8,60251371.0
1382,TMNT,Adventure,34000000.0,90.0,2007,3,95608995.0
1383,Radio,Drama,32000000.0,109.0,2003,10,52277485.0
1384,Friends with Benefits,Romance,35000000.0,109.0,2011,7,150483765.0
1385,Neighbors 2: Sorority Rising,Comedy,35000000.0,91.0,2016,5,108758521.0
1386,Saving Mr. Banks,Comedy,35000000.0,125.0,2013,11,112544580.0
1387,Malcolm X,Drama,34000000.0,202.0,1992,11,48169908.0
1388,This Is 40,Comedy,35000000.0,134.0,2012,12,88058786.0
1389,Old Dogs,Comedy,35000000.0,88.0,2009,11,92219310.0
1390,Underworld: Rise of the Lycans,Fantasy,35000000.0,92.0,2009,1,91353501.0
1391,License to Wed,Comedy,35000000.0,91.0,2007,7,69307224.0
1392,The Benchwarmers,Comedy,,80.0,2006,4,
1393,Must Love Dogs,Comedy,30000000.0,98.0,2005,7,58405313.0
1394,Donnie Brasco,Crime,35000000.0,127.0,1997,2,41954997.0
1395,Resident Evil,Horror,33000000.0,100.0,2002,3,102984862.0
1396,Poltergeist,Horror,10700000.0,114.0,1982,6,122200000.0
1397,The Ladykillers,Comedy,,104.0,2004,3,
1398,Max Payne,Action,35000000.0,100.0,2008,10,85416905.0
1399,In Time,Action,40000000.0,109.0,2011,10,173930596.0
1400,The Back-Up Plan,Comedy,35000000.0,106.0,2010,4,77477008.0
1401,Something Borrowed,Comedy,35000000.0,112.0,2011,5,59901913.0
1402,Black Knight,Adventure,,95.0,2001,11,
1403,The Bad News Bears,Comedy,35000000.0,102.0,1976,4,35323292.0
1404,Street Fighter,Action,35000000.0,102.0,1994,12,99423521.0
1405,The Pianist,Drama,35000000.0,150.0,2002,9,120072577.0
1406,The Nativity Story,Drama,35000000.0,101.0,2006,12,
1407,House of Wax,Horror,40000000.0,113.0,2005,4,68766121.0
1408,Closer,Drama,27000000.0,104.0,2004,12,115505027.0
1409,J. Edgar,Drama,35000000.0,137.0,2011,11,84606030.0
1410,Mirrors,Horror,35000000.0,110.0,2008,8,72436439.0
1411,Queen of the Damned,Drama,35000000.0,101.0,2002,2,45479110.0
1412,Predator 2,Science Fiction,35000000.0,108.0,1990,11,57120318.0
1413,Untraceable,Drama,35000000.0,101.0,2008,1,32483410.0
1414,Blast from the Past,Comedy,35000000.0,112.0,1999,2,40263020.0
1415,Flash Gordon,Science Fiction,35000000.0,111.0,1980,9,27107960.0
1416,Jersey Girl,Comedy,35000000.0,102.0,2004,3,36098382.0
1417,Alex Cross,Action,45000000.0,101.0,2012,10,30353232.0
1418,Midnight in the Garden of Good and Evil,Crime,35000000.0,155.0,1997,11,25105255.0
1419,Heist,Crime,8900000.0,93.0,2015,11,4100000.0
1420,Nanny McPhee and the Big Bang,Comedy,35000000.0,109.0,2010,3,93246388.0
1421,Hoffa,Crime,35000000.0,140.0,1992,12,
1422,The X Files: I Want to Believe,Drama,30000000.0,104.0,2008,7,68369434.0
1423,Ella Enchanted,NA,31000000.0,96.0,2004,4,27388767.0
1424,Concussion,Drama,35000000.0,123.0,2015,11,50363790.0
1425,Abduction,Thriller,35000000.0,106.0,2011,9,82087155.0
1426,Valiant,Animation,35000000.0,76.0,2005,3,19478106.0
1427,Wonder Boys,Comedy,35000000.0,111.0,2000,2,
1428,Superhero Movie,Action,35000000.0,85.0,2008,3,25871834.0
1429,Broken City,Thriller,56000000.0,109.0,2013,1,19701164.0
1430,Cursed,Horror,35000000.0,97.0,2005,2,19294901.0
1431,Premium Rush,Crime,35000000.0,91.0,2012,8,31083599.0
1432,Hot Pursuit,Action,35000000.0,87.0,2015,5,51680201.0
1433,The Four Feathers,NA,35000000.0,132.0,2002,9,29882645.0
1434,Parker,Action,35000000.0,118.0,2013,1,46216641.0
1435,Wimbledon,Comedy,31000000.0,98.0,2004,9,41512007.0
1436,Furry Vengeance,Comedy,35000000.0,92.0,2010,4,39340177.0
1437,Bait,Action,30000000.0,93.0,2012,9,
1438,Krull,Fantasy,27000000.0,117.0,1983,7,16519460.0
1439,Lions for Lambs,Action,35000000.0,92.0,2007,10,63215872.0
1440,Flight of the Intruder,Action,35000000.0,115.0,1991,1,
1441,Walk Hard: The Dewey Cox Story,Comedy,35000000.0,96.0,2007,12,18317151.0
1442,The Shipping News,Drama,,111.0,2001,12,
1443,American Outlaws,Action,35000000.0,94.0,2001,8,13678913.0
1444,The Young Victoria,Drama,35000000.0,105.0,2009,3,27409889.0
1445,Whiteout,Action,40000000.0,101.0,2009,9,12206028.0
1446,The Tree of Life,Drama,32000000.0,139.0,2011,5,54674226.0
1447,Knock Off,Action,33000000.0,91.0,1998,9,
1448,Sabotage,Action,35000000.0,110.0,2014,3,17508518.0
1449,The Order,Drama,35000000.0,102.0,2003,9,11560806.0
1450,Punisher: War Zone,Action,20500000.0,102.0,2008,12,10089373.0
1451,Zoom,NA,35000000.0,83.0,2006,8,12506188.0
1452,The Walk,Adventure,35000000.0,123.0,2015,9,61181942.0
1453,Warriors of Virtue,Fantasy,,103.0,1997,5,
1454,A Good Year,Comedy,35000000.0,118.0,2006,9,42064105.0
1455,Radio Flyer,Drama,35000000.0,114.0,1992,2,4651977.0
1456,Bound by Honor,Action,35000000.0,180.0,1993,2,
1457,Smilla's Sense of Snow,Action,35000000.0,121.0,1997,2,
1458,Femme Fatale,Thriller,35000000.0,114.0,2002,11,16838910.0
1459,Lion of the Desert,Action,35000000.0,173.0,1981,4,
1460,The Horseman on the Roof,NA,35000000.0,135.0,1995,9,15000000.0
1461,Ride with the Devil,Drama,38000000.0,138.0,1999,11,635096.0
1462,Biutiful,Drama,,148.0,2010,10,25147786.0
1463,Bandidas,Action,35000000.0,93.0,2006,1,10496317.0
1464,Black Water Transit,Drama,,100.0,2009,5,
1465,The Maze Runner,Action,34000000.0,113.0,2014,9,348319861.0
1466,Unfinished Business,Comedy,35000000.0,91.0,2015,3,14431253.0
1467,The Age of Innocence,Drama,34000000.0,139.0,1993,9,32255440.0
1468,The Fountain,Drama,35000000.0,96.0,2006,9,15304890.0
1469,Chill Factor,Action,70000000.0,101.0,1999,9,11263966.0
1470,Stolen,Action,35000000.0,96.0,2012,5,2106557.0
1471,Ponyo,Animation,41677699.0,100.0,2008,7,187479518.0
1472,The Longest Ride,Drama,34000000.0,128.0,2015,4,63013281.0
1473,The Astronaut's Wife,Drama,75000000.0,109.0,1999,8,19598588.0
1474,I Dreamed of Africa,Romance,34000000.0,114.0,2000,5,
1475,Playing for Keeps,Comedy,35000000.0,106.0,2012,11,
1476,Mandela: Long Walk to Freedom,Drama,35000000.0,141.0,2013,12,27330000.0
1477,Reds,Drama,32000000.0,195.0,1981,12,40382659.0
1478,A Few Good Men,Drama,40000000.0,138.0,1992,12,243240178.0
1479,Exit Wounds,Action,50000000.0,101.0,2001,3,79958599.0
1480,Big Momma's House,Crime,30000000.0,98.0,2000,5,173959438.0
1481,Thunder and the House of Magic,NA,34000000.0,85.0,2013,12,
1482,The Darkest Hour,Horror,30000000.0,89.0,2011,12,64626786.0
1483,Step Up Revolution,NA,33000000.0,99.0,2012,7,140470746.0
1484,Snakes on a Plane,Action,33000000.0,105.0,2006,8,62022014.0
1485,The Watcher,NA,33000000.0,96.0,2000,9,
1486,The Punisher,Action,33000000.0,124.0,2004,4,54700105.0
1487,Goal!: The Dream Begins,Drama,30000000.0,118.0,2005,6,27610873.0
1488,Safe,Action,30000000.0,94.0,2012,4,40346186.0
1489,Pushing Tin,Comedy,33000000.0,124.0,1999,4,
1490,Return of the Jedi,Adventure,32350000.0,135.0,1983,5,572700000.0
1491,Doomsday,Action,30000000.0,108.0,2008,3,22211426.0
1492,The Reader,Drama,32000000.0,124.0,2008,12,113019290.0
1493,Wanderlust,Comedy,35000000.0,98.0,2012,2,24159934.0
1494,Elf,Comedy,32000000.0,97.0,2003,10,173398518.0
1495,Phenomenon,Drama,32000000.0,123.0,1996,7,152036382.0
1496,Snow Dogs,Adventure,33000000.0,99.0,2002,1,
1497,Scrooged,Fantasy,,101.0,1988,11,60328000.0
1498,Nacho Libre,Comedy,32000000.0,92.0,2006,6,80197993.0
1499,Bridesmaids,Comedy,32500000.0,125.0,2011,4,288383523.0
1500,This Is the End,Action,32000000.0,107.0,2013,6,126041322.0
1501,Stigmata,Horror,29000000.0,103.0,1999,9,50041732.0
1502,Men of Honor,Drama,32000000.0,129.0,2000,9,48814909.0
1503,Takers,Action,32000000.0,107.0,2010,8,69055695.0
1504,The Big Wedding,Comedy,35000000.0,90.0,2013,4,21819348.0
1505,"Big Mommas: Like Father, Like Son",Crime,32000000.0,107.0,2011,2,83615414.0
1506,Source Code,Thriller,32000000.0,93.0,2011,3,147332697.0
1507,Alive,Action,32000000.0,120.0,1993,1,36733909.0
1508,The Number 23,Thriller,30000000.0,101.0,2007,2,77566815.0
1509,The Young and Prodigious T.S. Spivet,Adventure,33000000.0,105.0,2013,10,9494789.0
1510,1941,Action,35000000.0,113.0,1979,12,31755742.0
1511,Dreamer: Inspired By a True Story,Drama,,106.0,2005,9,
1512,A History of Violence,Drama,32000000.0,96.0,2005,9,60740827.0
1513,Transporter 2,Action,32000000.0,87.0,2005,8,85167639.0
1514,The Quick and the Dead,Action,32000000.0,107.0,1995,2,18552460.0
1515,Laws of Attraction,Action,28000000.0,90.0,2004,4,30016165.0
1516,Bringing Out the Dead,Drama,32000000.0,121.0,1999,10,
1517,Repo Men,Action,32000000.0,111.0,2010,3,18409891.0
1518,Dragon Wars: D-War,Fantasy,70000000.0,90.0,2007,2,53587404.0
1519,Bogus,Fantasy,32000000.0,110.0,1996,9,
1520,The Incredible Burt Wonderstone,Comedy,30000000.0,100.0,2013,3,27437881.0
1521,Cats Don't Dance,Animation,32000000.0,75.0,1997,3,3566637.0
1522,Cradle Will Rock,Drama,,132.0,1999,12,
1523,The Good German,NA,32000000.0,108.0,2006,12,5914908.0
1524,George and the Dragon,Adventure,32000000.0,93.0,2004,3,
1525,Apocalypse Now,Drama,31500000.0,153.0,1979,8,89460381.0
1526,Going the Distance,Comedy,32000000.0,102.0,2010,9,42045846.0
1527,Mr. Holland's Opus,NA,,137.0,1995,12,106269971.0
1528,Criminal,Action,31500000.0,113.0,2016,4,14708696.0
1529,Out of Africa,Drama,31000000.0,161.0,1985,12,128499205.0
1530,Flight,Drama,31000000.0,138.0,2012,11,161772375.0
1531,Moonraker,Action,34000000.0,126.0,1979,6,210308099.0
1532,The Grand Budapest Hotel,Comedy,30000000.0,99.0,2014,2,174600318.0
1533,Hearts in Atlantis,Drama,31000000.0,101.0,2001,9,24185781.0
1534,Arachnophobia,Comedy,31000000.0,103.0,1990,8,53208180.0
1535,Frequency,Crime,31000000.0,118.0,2000,4,68106245.0
1536,Vacation,Comedy,31000000.0,99.0,2015,7,104384188.0
1537,Get Shorty,Comedy,30250000.0,105.0,1995,10,115101622.0
1538,Chicago,Action,45000000.0,113.0,2002,12,306776732.0
1539,Big Daddy,Comedy,34200000.0,93.0,1999,6,234801895.0
1540,American Pie 2,Comedy,30000000.0,108.0,2001,8,287553595.0
1541,Toy Story,Animation,30000000.0,81.0,1995,10,373554033.0
1542,Speed,Action,30000000.0,116.0,1994,6,350448145.0
1543,The Vow,Drama,30000000.0,104.0,2012,2,196114570.0
1544,Extraordinary Measures,Drama,31000000.0,105.0,2010,1,15134293.0
1545,Remember the Titans,Drama,30000000.0,113.0,2000,9,136706683.0
1546,The Hunt for Red October,Action,30000000.0,134.0,1990,3,199200000.0
1547,The Butler,Drama,25000000.0,132.0,2013,8,115922175.0
1548,DodgeBall: A True Underdog Story,Comedy,20000000.0,92.0,2004,6,167722310.0
1549,The Addams Family,Horror,30000000.0,99.0,1991,11,191502426.0
1550,Ace Ventura: When Nature Calls,Crime,30000000.0,90.0,1995,11,212385533.0
1551,The Princess Diaries,Comedy,37000000.0,115.0,2001,8,165335153.0
1552,The First Wives Club,Comedy,26000000.0,102.0,1996,9,116400000.0
1553,Se7en,Crime,33000000.0,127.0,1995,9,327311859.0
1554,District 9,Science Fiction,30000000.0,112.0,2009,8,210819611.0
1555,The SpongeBob SquarePants Movie,Animation,30000000.0,87.0,2004,11,140161792.0
1556,Mystic River,Thriller,25000000.0,138.0,2003,10,156822020.0
1557,Million Dollar Baby,Drama,30000000.0,132.0,2004,12,216763646.0
1558,Analyze This,Comedy,80000000.0,103.0,1999,3,176885658.0
1559,The Notebook,Romance,29000000.0,123.0,2004,6,115603229.0
1560,27 Dresses,Comedy,30000000.0,111.0,2008,1,160259319.0
1561,Hannah Montana: The Movie,Comedy,35000000.0,102.0,2009,4,155545279.0
1562,Rugrats in Paris: The Movie,Adventure,,78.0,2000,9,
1563,The Prince of Tides,Drama,30000000.0,132.0,1991,12,74787599.0
1564,Legends of the Fall,Adventure,30000000.0,133.0,1994,12,160638883.0
1565,Up in the Air,Drama,25000000.0,109.0,2009,9,163670000.0
1566,About Schmidt,Drama,30000000.0,125.0,2002,12,105834556.0
1567,Warm Bodies,Horror,35000000.0,97.0,2013,1,116980662.0
1568,Looper,Action,30000000.0,118.0,2012,9,47042000.0
1569,Down to Earth,Fantasy,,87.0,2001,2,
1570,Babe,Fantasy,30000000.0,89.0,1995,7,254134910.0
1571,Hope Springs,Drama,30000000.0,100.0,2012,8,114281051.0
1572,Forgetting Sarah Marshall,Comedy,30000000.0,111.0,2008,4,105173115.0
